"store_id","product_code","product_name","quantity","brand","category","description","product_id"
"58","4021851591291","Kichererbsen","5","dennree","Plant-based foods and beverages, Plant-based foods, Legumes and their products, Legumes, Seeds, Legume seeds, Pulses, Chickpeas","null","1715"
"51","4021851021385","Brokkoli","12","dennree","Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Vegetables based foods, Broccoli","null","1716"
"16","4021851700419","Orangensaft","11","Dennree","Pflanzliche Lebensmittel und Getränke, Getränke, Pflanzliche Getränke, Fruchtgetränke, Säfte und Nektare, Fruchsäfte, Orangensäfte","Bio, EU-Öko-Verordnung, FSC, FSC Mix","1717"
"49","4021851455746","Himbeeren gefriergetrocknet","0","Dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Frucht- und gemüsebasierte Lebensmittel, Fruchtbasierte Lebensmittel, Getrocknete Produkte, Früchte, Getrocknete Produkte auf pflanzlicher Basis, Beeren, Dörrobst, Gefriergetrocknete Lebensmittel, en:Freeze-dried plant-based foods, Himbeeren","Bio, EU-Öko-Verordnung, en:eg-oko-verordnung","1718"
"67","4021851819562","TOFU","9","Dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Hülsenfrüchte und Hülsenfruchtprodukte, en:Meat alternatives, Tofu","Bio, Vegetarisch, EU-Öko-Verordnung, Vegan","1719"
"24","4021851798072","Tofu mit Röstzwiebel","8","Denner, dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Hülsenfrüchte und Hülsenfruchtprodukte, en:Meat alternatives, Tofu","Bio, EU-Öko-Verordnung, DE-ÖKO-001","1720"
"73","4021851455739","Erdbeeren gefriergetrocknet","15","dennree, Denree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Imbiss, Frucht- und gemüsebasierte Lebensmittel, Süßer Snack, Fruchtbasierte Lebensmittel, Getrocknete Produkte, Früchte, Getrocknete Produkte auf pflanzlicher Basis, Beeren, Dörrobst, Erdbeeren, Fraises séchées","Bio, EU-Öko-Verordnung, AT-BIO-301, Grüner Punkt","1721"
"72","4021851549865","Fusilli","15","Dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Teigwaren, Getrocknete Teigwaren","null","1722"
"82","4021851549681","Fusilli","6","Dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Teigwaren, Getrocknete Teigwaren","Bio, EU-Öko-Verordnung, en:eg-oko-verordnung","1723"
"46","4021851541012","Fusilli","7","dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, Getreideprodukte, Teigwaren, Nudeln, Getrocknete Teigwaren","Bio, EU-Öko-Verordnung, en:eg-oko-verordnung, IT-BIO-009, Hergestellt in Italien","1724"
"44","4021851590416","Mais","14","dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Konserven, Getreide und Kartoffeln, Frucht- und gemüsebasierte Lebensmittel, Samen, Konserven-Produkte auf pflanzlicher Basis, Getreideprodukte, Gemüsebasierte Lebensmittel, Gemüsekonserven, Getreidekörner, Mais, Getreide in Dosen, Dosenmais, Dosenzuckermais","Bio, EU-Öko-Verordnung, en:eg-oko-verordnung, EU-Landwirtschaft, NL-BIO-01","1725"
"11","4021851000250","Trauben Saft","18","Dennree","Pflanzliche Lebensmittel und Getränke, Getränke, Pflanzliche Getränke, Fruchtgetränke, Säfte und Nektare, Fruchsäfte, Traubensäfte","null","1726"
"45","4021851596715","Haferdrink","15","Dennree","Pflanzliche Lebensmittel und Getränke, Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, en:Dairy substitutes, Getreideprodukte, Pflanzliche Getränke, Milchersatz, Pflanzenmilch, Getreidemilch, Hafermilch","Bio, Vegetarisch, Vegan, Naturland","1727"
"43","440854599488","Pfirsiche - halbe Frucht","15","dennree","null","Bio, EU-Öko-Verordnung, IT-BIO-009","1728"
"37","4021851457818","Bio-Kokosraspel","7","dennree","en:Backen","Bio, EU-Öko-Verordnung, DE-ÖKO-001, Naturland, en:eg-oko-verordnung","1729"
"55","4021851712023","Apfel Mango Saft","7","dennree","Pflanzliche Lebensmittel und Getränke, Getränke, Pflanzliche Getränke, Fruchtgetränke, Säfte und Nektare, Fruchsäfte, Multifruchtsäfte","Bio, EU-Öko-Verordnung, DE-ÖKO-007, en:Eg-oko-verordnung","1730"
"1","4021851796627","vegi Schnitzel","9","Dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, en:Meat alternatives, Fleisch-Ersatzprodukte, Panierte Produkte, en:Breaded cutlets substitutes","Bio, EU-Öko-Verordnung, FSC, FSC Mix, NL-BIO-01","1731"
"60","4021851827994","Vegetarische Knupser Nuggets auf Sojabasis","9","Dennree","en:Meat alternatives, Fleisch-Ersatzprodukte, Panierte Produkte, Vegetarische Nuggets","Bio, EU-Öko-Verordnung, FSC, FSC Mix, NL-BIO-01","1732"
"76","4021851796733","Vegetarische Bällchen auf Sojabasis","5","Dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, en:Meat alternatives, en:Vegetarian balls","Bio, EU-Öko-Verordnung, FSC, FSC Mix, Grüner Punkt, NL-BIO-01, Laktosefrei","1733"
"39","4021851819340","Vegane Falafel","7","Dennree","en:Meat alternatives, en:Vegetarian balls, Falafel","Bio, EU-Öko-Verordnung","1734"
"44","4021851179277","Vegetarischer Gemüse Bratling","9","dennree","en:Meat alternatives, Panierte Produkte, en:Breaded vegetable patties","Bio, EU-Öko-Verordnung, NL-BIO-01, en:Eg-oko-verordnung","1736"
"67","4021851816868","Vegane Gemüse Bratlinge Champignon","13","Dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, en:Meat alternatives, Gemüsebratling, en:Cereals and vegetables patties","Bio, Vegetarisch, EU-Öko-Verordnung, Vegan","1737"
"21","4021851179260","Vegane Gemüsebratlinge","0","Dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, en:Meat alternatives, Panierte Produkte, Gemüsebratling, en:Breaded vegetable patties","Bio, Vegetarisch, EU-Öko-Verordnung, Vegan, NL-BIO-01","1738"
"2","4021851179284","Vegetarische Gemüse Bratlinge Kürbis","3","Dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, en:Meat alternatives, Panierte Produkte, Gemüsebratling, en:Breaded vegetable patties","Bio, EU-Öko-Verordnung","1739"
"39","4021851598511","Kidneybohnen","12","dennree","null","null","1740"
"15","4021851160220","Artischocken","3","Dennree","Gegrillte bio-artischocken in kräuter-ölmarinade","Bio, EU-Öko-Verordnung, Biodynamische Landwirtschaft, Demeter","1741"
"22","4021851637883","Apfel Birne Waffeln","8","Dennree","Imbiss, Süßer Snack, Kekse und Kuchen, Kekse","Bio, Vegetarisch, EU-Öko-Verordnung, Vegan, NL-BIO-01","1742"
"22","4021851021033","Erbsen","7","dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Hülsenfrüchte und Hülsenfruchtprodukte, Hülsenfrüchte, Samen, Hülsenfruchtsamen, Getrockenete Hülsenfrüchte, Erbsen","Bio, EU-Öko-Verordnung, EU-Landwirtschaft, Grüner Punkt, NL-BIO-01, en:Eg-oko-verordnung","1743"
"72","4021851584316","Bio-Bratöl Olive","5","Dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Fette, Pflanzenfette, Pflanzenöle","null","1744"
"84","4021851510803","Duftreis weiß","6","dennree","null","null","1745"
"83","4021851457641","Macadamia Nüsse","5","Dennree","Plant-based foods and beverages, Plant-based foods, Nuts and their products, Nuts, Macadamia nuts","null","1746"
"32","4021851590508","Gewürz Gurken","14","Dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Konserven, Frucht- und gemüsebasierte Lebensmittel, Konserven-Produkte auf pflanzlicher Basis, Eingelegte Lebensmittel, Gemüsebasierte Lebensmittel, Gemüsekonserven, Pflanzliches eingelegtes Gemüse, Eingelegtes Gemüse, Eingelegte Gurken, Essiggurken","Bio, EU-Öko-Verordnung, Bioland, en:eg-oko-verordnung","1747"
"70","4021851616826","Ahorn Sirup","10","Dennree","Süßstoffe, Sirups, Einfache Sirupe, Ahornsirups","Bio, EU-Öko-Verordnung","1748"
"16","4021851481448","Rooibos Vanille","4","dennree","Pflanzliche Lebensmittel und Getränke, Getränke, Heißgetränke, Pflanzliche Getränke, Tees, Kräutertees, Rotbusch","Bio, EU-Öko-Verordnung, Nicht EU-Landwirtschaft, DE-ÖKO-003, FSC, FSC Mix, Grüner Punkt, en:Eg-oko-verordnung, en:Fsc-c101903","1749"
"86","4021851124147","Paprika-chili-käse","7","Dennree","Milchprodukte, Fermentierte Lebensmittel, Fermentierte Milch, Käse","Bio, EU-Öko-Verordnung, Bio Austria, en:Eg-oko-verordnung","1750"
"50","4021851286654","Bockshorn- Kleekäse","15","Dennree","Milchprodukte, Fermentierte Lebensmittel, Fermentierte Milch, Käse, Scheibenkäse","Bio, EU-Öko-Verordnung, Bio Austria, Laktosefrei, en:Eg-oko-verordnung","1751"
"69","4021851546598","Bio-Hartweizen-Vollkorn-Penne","4","Dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Teigwaren, Nudeln","Bio, EU-Öko-Verordnung, en:eg-oko-verordnung","1752"
"53","4021851522530","Stelle di natale","0","Dennree","null","Bio, EU-Öko-Verordnung","1753"
"68","10218514","Nuss Nougat Schokolade","19","dennree","Imbiss, Süßer Snack, en:Cocoa and its products, Süßwaren, Schokoladen","Bio, EU-Öko-Verordnung","1754"
"4","4021851559772","Kokos Milch","12","Dennree","null","null","1755"
"62","4021851611777","Vanillezucker","12","dennree","393 kcal","null","1756"
"70","648038945704","Penne","14","Dennree","null","null","1757"
"6","4021851003077","Duo Creme","17","Dennree","Frühstücke, Brotaufstriche, Süße Brotaufstriche, fr:Pâtes à tartiner","null","1759"
"53","4021851003060","Nuss nougat-creme","11","Dennree,Brinkers","Frühstücke, Brotaufstriche, Süße Brotaufstriche, fr:Pâtes à tartiner, Haselnusscremes, Nougatcremes, Schoko- und Haselnussaufstriche","Bio, EU-Öko-Verordnung, NL-BIO-01","1760"
"70","4021851549827","Fusilli","16","Dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, Getreideprodukte, Teigwaren, en:Cereal pastas, Nudeln, Getrocknete Teigwaren, Hartweizenteigwaren","Bio, EU-Öko-Verordnung, Grüner Punkt, IT-BIO-009, Hergestellt in Italien","1761"
"70","4021851627020","Schoko Linsen","12","Dennree","null","null","1762"
"63","4021851152188","Hafer Natur","9","Dennree","null","Bio, EU-Öko-Verordnung","1763"
"48","4021851584095","Brat- und Backöl","12","Dennree","null","null","1764"
"82","4021851556634","Gustoni Basilico","15","Dennree","Gewürzmittel, Saucen","Bio, Nicht EU-Landwirtschaft, EU-Landwirtschaft, EU-/Nicht-EU-Landwirtschaft","1765"
"81","4021851025000","Erbsen + Möhren","5","dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Frucht- und gemüsebasierte Lebensmittel, Tiefkühlprodukte, Gemüsebasierte Lebensmittel, Tiefgekühlte pflanzliche Lebensmittel, Tiefkühl-Gemüse, Gefrorene Lebensmittelmischungen auf pflanzlicher Basis","Bio, EU-Öko-Verordnung, en:eg-oko-verordnung, EU-Landwirtschaft, Grüner Punkt, NL-BIO-01","1766"
"62","4021851249833","Knusper mix dinkel","7","Dennree","null","null","1767"
"8","4021851146538","Reiskokosdrink Bio","7","dennree","en:Getränke, en:Pflanzliche Getränke, en:Reismilch","Bio, Vegetarisch, EU-Öko-Verordnung, Vegan","1768"
"65","4021851549629","Linguine Pasta Nudeln","8","dennree","null","null","1769"
"52","4021851433355","Haferflocken","6","dennree","null","Bio, Bioland","1770"
"80","4021851461013","Apfelchips","5","dennree","en:Getrocknete Apfel, en:Getrocknete Produkte, en:Getrocknete Produkte auf pflanzlicher Basis","Bio, EU-Öko-Verordnung, AT-BIO-301","1771"
"63","4021851411582","Erdnussbutter Creamy","9","dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Hülsenfrüchte und Hülsenfruchtprodukte, Brotaufstriche, Nüsse und Nussprodukte, Pflanzliche Brotaufstriche, Ölsaaten-Pürees, Hülsenfruchtbutter, Nußbutter, Erdnussbutter","Bio, EU-Öko-Verordnung, en:eg-oko-verordnung, NL-BIO-01","1772"
"53","4021851596272","Apfel Cassis Mark","7","dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Desserts, Frucht- und gemüsebasierte Lebensmittel, Fruchtbasierte Lebensmittel, Kompotte, Apfelkompott","Bio, EU-Öko-Verordnung, DE-ÖKO-024, en:eg-oko-verordnung, EU-Landwirtschaft, Grüner Punkt","1773"
"16","4021851596227","Bio-Apfel-Bananen-Mark","16","dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Desserts, Frucht- und gemüsebasierte Lebensmittel, Fruchtbasierte Lebensmittel, Kompotte, Apfelkompott","Bio, EU-Öko-Verordnung, Nicht EU-Landwirtschaft, DE-ÖKO-024, en:eg-oko-verordnung, EU-Landwirtschaft, EU-/Nicht-EU-Landwirtschaft, Grüner Punkt","1774"
"28","4021851590379","Erbsen groß","2","Dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Hülsenfrüchte und Hülsenfruchtprodukte, Konserven, Frucht- und gemüsebasierte Lebensmittel, Hülsenfrüchte, Konserven-Produkte auf pflanzlicher Basis, Gemüsebasierte Lebensmittel, Gemüsekonserven, Hülsenfrüchte in Dosen, Grüne Erbsen, Erbsen in Dosen","null","1775"
"32","4021851902325","Gemüse Saft","3","dennree","null","null","1776"
"45","4021851024751","Creme fraiche","6","dennree","Milchprodukte, Fermentierte Lebensmittel, Fermentierte Milch, Rahm, Fermentierter Rahm, fr:Crèmes fraîches","Bio, EU-Öko-Verordnung","1777"
"72","4021851844083","Hirtenkäse","17","Dennree","Milchprodukte, Fermentierte Lebensmittel, Fermentierte Milch, Käse","Bio, EU-Öko-Verordnung","1778"
"85","4021851059111","Rote Bete","6","dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Konserven, Frucht- und gemüsebasierte Lebensmittel, Konserven-Produkte auf pflanzlicher Basis, Gemüsebasierte Lebensmittel, Gemüsekonserven","null","1779"
"18","4021851633984","Keks Käpt'n Keks, Dinkel","19","Dennree","Imbiss, Süßer Snack, Kekse und Kuchen, Kekse","Bio, EU-Öko-Verordnung, DE-ÖKO-001, Grüner Punkt","1780"
"41","4021851611791","Orangenschale gerieben","3","dennree","null","Bio, EU-Öko-Verordnung","1781"
"41","4021851151235","Bio-Hackfleisch gemischt","17","Königshofer,dennree","Auf Fleisch basierende Lebensmittel, Fleisch, Fleischzubereitungen, Hackfleisch-Zubereitungen","Bio, EU-Öko-Verordnung, DE-ÖKO-001, en:eg-oko-verordnung, Grüner Punkt, Naturland","1782"
"87","4021851104507","frische Vollmilch","9","dennree","Milchprodukte, Milch, Frischmilch, Vollmilch, Traditionell hergestellte Frischmilch, Nicht homogenisierte Milch","Bio, EU-Öko-Verordnung, DE-ÖKO-037, en:eg-oko-verordnung, EU-Landwirtschaft, Grüner Punkt, Naturland","1783"
"80","4021851104040","Süßrahm Butter","12","dennree","Milchprodukte, Fette, Brotaufstriche, Streichfette (Milch- und Nichtmilcherzeugnisse), Tierische Fette, Milchfette, Milchstreichfett, Butter, Süßrahmbutter","Bio, EU-Öko-Verordnung, DE-ÖKO-005, EU-Landwirtschaft, Grüner Punkt","1784"
"87","4021851185445","Bio-Eier","5","Königshofer,dennree","Landwirtschaftliche Produkte, Vogeleier, Frische Eier, Eier-aus-okologischer-erzeugung","Bio, EU-Öko-Verordnung, DE-ÖKO-003, en:eg-oko-verordnung, Grüner Punkt, Naturland, Deutschland-Landwirtschaft","1785"
"84","4021851596258","Apfelmus","16","dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Desserts, Frucht- und gemüsebasierte Lebensmittel, Fruchtbasierte Lebensmittel, Kompotte, Apfelkompott, Birnen-Apfelmus","Bio, EU-Öko-Verordnung, DE-ÖKO-024, en:eg-oko-verordnung, EU-Landwirtschaft, Grüner Punkt","1786"
"49","4021851596234","Apfel-Mango Mark","9","dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Gewürzmittel, Desserts, Frucht- und gemüsebasierte Lebensmittel, Fruchtbasierte Lebensmittel, Saucen, Kompotte, Dessert Soßen, Apfelkompott, en:Fruit Sauces, Mango-Apfel-Soßen","Bio, EU-Öko-Verordnung, Nicht EU-Landwirtschaft, DE-ÖKO-024, DE-ÖKO-070, en:eg-oko-verordnung, EU-Landwirtschaft, EU-/Nicht-EU-Landwirtschaft, Grüner Punkt","1787"
"24","4021851105160","Magerquark","14","dennree","Milchprodukte, Fermentierte Lebensmittel, Desserts, Fermentierte Milch, Käse, Milchnachspeisen, Quark, en:Cream cheeses, Magerquark","Bio, EU-Öko-Verordnung, DE-ÖKO-006, DE-ÖKO-037, en:eg-oko-verordnung, EU-Landwirtschaft, FSC, Grüner Punkt, Naturland","1788"
"55","4021851144268","Camembert Käse","2","dennree","Milchprodukte, Fermentierte Lebensmittel, Fermentierte Milch, Käse, Kuhmilchkäse, Weichkäse, Camembert","Bio, EU-Öko-Verordnung, DE-ÖKO-001, en:eg-oko-verordnung, EU-Landwirtschaft, Grüner Punkt, Naturland","1789"
"20","4021851596265","Apfel-Pfirsich-Mark","2","dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Desserts, Frucht- und gemüsebasierte Lebensmittel, Fruchtbasierte Lebensmittel, Kompotte, Apfelkompott, Pfrisich-Apfel-Sauce","Bio, EU-Öko-Verordnung, DE-ÖKO-024, en:eg-oko-verordnung, EU-Landwirtschaft, Grüner Punkt","1790"
"16","4021851430729","Haferflocken Großblatt","5","dennree","en:Plant-based foods and beverages, en:Plant-based foods, en:Breakfasts, en:Cereals and potatoes, en:Cereals and their products, en:Breakfast cereals, en:Flakes, en:Cereal flakes, en:Extruded flakes, en:Rolled flakes, en:Rolled oats","en:Organic, en:EU Organic, DE-ÖKO-001, en:eg-oko-verordnung, en:EU Agriculture, en:Green Dot","1791"
"67","4021851103814","Sauerrahm Butter","0","dennree","Milchprodukte, Fette, Brotaufstriche, Streichfette (Milch- und Nichtmilcherzeugnisse), Tierische Fette, Milchfette, Milchstreichfett, Butter, Sauerrahmbutter","Bio, EU-Öko-Verordnung, en:eg-oko-verordnung, EU-Landwirtschaft, Grüner Punkt, DE-ÖKO-100","1792"
"68","4021851106204","Speise Quark","8","dennree","Milchprodukte, Fermentierte Lebensmittel, Desserts, Fermentierte Milch, Käse, Milchnachspeisen, Quark, en:Cream cheeses, Halbfettquark","Bio, EU-Öko-Verordnung, Bioland, DE-ÖKO-001, DE-ÖKO-006, DE-ÖKO-037, en:eg-oko-verordnung, EU-Landwirtschaft, FSC, Grüner Punkt, Naturland","1793"
"82","4021851412817","Streichcreme Rote Bete Meeretich","5","dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Brotaufstriche, Pflanzliche Brotaufstriche","Bio, Vegetarisch, EU-Öko-Verordnung, Vegan, DE-ÖKO-003, Grüner Punkt","1794"
"59","4021851559574","Ananas Ringe","19","dennree","null","null","1795"
"50","4021851059616","Apfel Mus","14","Dennree","null","Bio, Bioland","1796"
"40","4021851582572","Basilikum gerebelt Gewürz","8","dennree","null","null","1797"
"4","4021851589564","Zimt Stangen Ceylon Gewürz","12","dennree","null","null","1798"
"24","4021851490389","Weidemilch Butter aus Süßrahn","9","Dennree","null","Bio, Bioland","1799"
"3","4021851151037","Auslesesalami","12","Dennree","null","Bio, Bioland","1800"
"18","4021851059623","Bio-Apfelmus","5","Dennree","null","Bio, Bioland","1801"
"62","4021851139615","dennree Sauerrahmbutter","14","Dennree","Milchprodukte, Fette, Brotaufstriche, Streichfette (Milch- und Nichtmilcherzeugnisse), Tierische Fette, Milchfette, Milchstreichfett, Butter, Sauerrahmbutter","Bio, Bioland","1802"
"51","4021851590492","Sauerkraut","16","dennree","Fertiggerichte, Sauerkraut","Bio, EU-Öko-Verordnung, Bioland, DE-ÖKO-021","1803"
"87","4021851151068","Frikadellen Gebraten","11","Dennree","Auf Fleisch basierende Lebensmittel, Fleisch, Zubereitetes Fleisch, fr:fricadelles","Bio, Bioland","1804"
"5","4021851613474","Schokopudding","13","Dennree","null","null","1805"
"44","4021851599501","Pflaumen","1","Dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Desserts, Frucht- und gemüsebasierte Lebensmittel, Fruchtbasierte Lebensmittel, Früchte, Kompotte, Pflaumen","Bio, EU-Öko-Verordnung, DE-ÖKO-003","1806"
"23","4021851025444","Beerenmischung","12","Dennree Bio","null","null","1807"
"80","4021851025406","Hinbeeren","11","Dennree  Bio","null","null","1808"
"21","4021851536650","pflanzliches hack","4","Dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Hülsenfrüchte und Hülsenfruchtprodukte, Hülsenfrüchte, Samen, Hülsenfruchtsamen, Soja","Bio, EU-Öko-Verordnung, DE-ÖKO-001","1809"
"10","4021851436790","Schokokugeln","6","Dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Frühstücke, Getreide und Kartoffeln, Getreideprodukte, Frühstückscerealien","Bio, EU-Öko-Verordnung, Nicht EU-Landwirtschaft, CH-BIO-006, en:eg-oko-verordnung, EU-Landwirtschaft, EU-/Nicht-EU-Landwirtschaft, Grüner Punkt, Hergestellt in der Schweiz","1810"
"76","4021851457436","Walnusskerne","1","Dennree","Plant-based foods and beverages, Plant-based foods, Nuts and their products, Nuts, Shelled nuts, Walnuts, Walnut kernels","Organic, EU Organic, AT-BIO-301","1811"
"20","4021851526309","Dinkelmehl 1050","13","dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, Getreideprodukte, Mehle, Getreidemehle, Weizenmehle, Dinkelmehle, Dinkelmehle Type 1050","Bio, EU-Öko-Verordnung, DE-ÖKO-001, en:eg-oko-verordnung","1812"
"27","4021851010013","Pommes Frites","15","Dennree","null","null","1813"
"34","4021851233665","Butterkäse","2","dennree","Dairies, Fermented foods, Fermented milk products, Cheeses","Organic, EU Organic, Bioland, No lactose","1814"
"13","4021851106815","dennree","16","dennree","null","Bio, Naturland","1815"
"83","4021851058909","Kokosöl nativ","7","Dennree","null","Bio, Naturland","1816"
"78","4021851861684","Agavendicksaft","2","Dennree","Süßstoffe, Sirups, Einfache Sirupe, Agavensäfte","Bio, EU-Öko-Verordnung, DE-ÖKO-001, Naturland","1817"
"41","4021851064986","Tortilla chips","10","Dennree","null","Bio, EU-Öko-Verordnung","1818"
"4","4021851497715","Mango Lassi","17","Dennree","Getränke, Milchprodukte, Fermentierte Lebensmittel, Fermentierte Milch, Milchgetränke, Fermentierte Getränke, Fermentierte Milchgetränke, Lassi","null","1819"
"78","4021851597538","Kokosmilch","14","dennree","Plant-based foods and beverages, Beverages, Dairy substitutes, Plant-based beverages, Milk substitutes, Plant milks, Coconut milks","null","1820"
"63","4021851102091","schlagsahne","15","dennree","Milchprodukte, Rahm, Schlagsahne","Bio, EU-Öko-Verordnung, DE-ÖKO-037, en:eg-oko-verordnung, EU-Landwirtschaft, Naturland","1821"
"9","2335905004517","Bio Ziegenribaupierre","3","Dennree GmbH","null","null","1822"
"11","4021851526347","Bio-Dinkel Vollkornmehl","11","Dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, Getreideprodukte, Mehle, Getreidemehle, Weizenmehle, Dinkelmehle","Bio, EU-Öko-Verordnung, en:eg-oko-verordnung","1823"
"64","4021851418666","Orangenblüten Honig","3","Dennree","Frühstücke, Brotaufstriche, Süße Brotaufstriche, Bienenprodukte, Landwirtschaftliche Produkte, Süßstoffe, Honige","Bio, EU-Öko-Verordnung, en:eg-oko-verordnung","1825"
"28","4021851599556","Sauerkirschen entsteint","6","dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Konserven, Desserts, Frucht- und gemüsebasierte Lebensmittel, Konserven-Produkte auf pflanzlicher Basis, Fruchtbasierte Lebensmittel, Früchte, Dosenfrüchte, Kompotte, Früchte in Sirup, Kirschen, Kirschen in Sirup","Bio, EU-Öko-Verordnung, DE-ÖKO-003","1826"
"1","4021851436172","Schokokissen, Schokolade","18","dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Frühstücke, Getreide und Kartoffeln, Getreideprodukte, Frühstückscerealien, en:Extruded cereals, Gefüllte Cerealien","Bio, EU-Öko-Verordnung, en:eg-oko-verordnung, Bio EU/ Nicht EU Landwirschaft



","1827"
"20","4021851556443","Tomaten getrocknet","14","dennree","null","null","1828"
"40","4021851525203","Semi di chia","3","dennree","null","Bio, EU-Öko-Verordnung","1829"
"82","4021851599006","Ananasstücke im eigenen Saft","13","Dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Konserven, Frucht- und gemüsebasierte Lebensmittel, Konserven-Produkte auf pflanzlicher Basis, Fruchtbasierte Lebensmittel, Dosenfrüchte, Dosenfrüchte im Saft, Ananas im Saft","Bio, EU-Öko-Verordnung, en:eg-oko-verordnung","1830"
"4","4021851615805","Rohrohr Zucker","14","dennree","Süßstoffe, Zucker, Braune Zucker, Rohrzucker, en:Muscovado","Bio, EU-Öko-Verordnung, DE-ÖKO-001, DE-ÖKO-003, en:eg-oko-verordnung, Grüner Punkt","1831"
"48","4021851426661","Reiswaffeln Joghurt","11","Dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, Getreideprodukte, Gepuffte Getreidewaffeln, Gepuffte Reiswaffeln, en:Puffed rice cakes with yogurt","Bio, EU-Öko-Verordnung, en:eg-oko-verordnung","1832"
"53","4021851590386","Erbsen","5","Dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Hülsenfrüchte und Hülsenfruchtprodukte, Hülsenfrüchte, Samen, Hülsenfruchtsamen, Getrockenete Hülsenfrüchte, Erbsen","Bio, EU-Öko-Verordnung, en:eg-oko-verordnung, NL-BIO-01","1833"
"34","4011849220005","Ravioli Mediterraneo","0","Dennree","Fertiggerichte, Nudelgerichte, Gefüllte Nudeln, Ravioli","Bio, Vegetarisch, EU-Öko-Verordnung, Vegan, The Vegan Society, Gefüllte Nudeln, Lebensmittel, Mahlzeiten, Nudelgerichte, Ravioli","1834"
"68","4021851615317","Kokosblütenzucker","17","Dennree","Süßstoffe, Zucker, Kokoszucker","Bio, Vegetarisch, EU-Öko-Verordnung, Vegan, en:eg-oko-verordnung, The Vegan Society","1835"
"56","4021851501047","Roggenkörner","6","Dennree","null","Organic, EU Organic, Eg-oko-verordnung","1836"
"5","4021851423417","Vollkorn knäckebrot","3","Dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, Brote, Knäckebrote","Bio, EU-Öko-Verordnung, DE-ÖKO-001, en:eg-oko-verordnung","1837"
"37","4021851556405","Tomaten-Passata Rustica","15","Dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Frucht- und gemüsebasierte Lebensmittel, Gemüsebasierte Lebensmittel, Tomaten und Tomatenprodukte, Passierte Tomaten","Bio, EU-Öko-Verordnung, en:eg-oko-verordnung, IT-BIO-005, IT-BIO-008, Hergestellt in Italien","1838"
